code_module,code_presentation,id_student,studied_credits,num_of_prev_attempts,final_result,date_registration,date_unregistration,classification,revenue_status,base_revenue,extra_revenue,total_revenue
CCC,2014B,132191,60,0,Withdrawn,-176.0,57.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,133104,120,0,Distinction,-26.0,,Distinction,revenue_secured,1200,0.0,1200.0
CCC,2014B,134025,60,0,Withdrawn,-166.0,135.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,135330,60,0,Fail,-22.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,135792,60,0,Fail,-142.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,139190,150,0,Withdrawn,-232.0,0.0,Withdrawn,revenue_refunded,1500,0.0,375.0
CCC,2014B,142935,60,0,Pass,-23.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,145282,60,0,Distinction,-67.0,,Distinction,revenue_secured,600,0.0,600.0
CCC,2014B,146125,60,0,Withdrawn,-150.0,-86.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,147675,30,0,Withdrawn,-158.0,89.0,Withdrawn,revenue_lost,300,0.0,300.0
CCC,2014B,151549,30,0,Fail,-95.0,,Fail,resit_fee_revenue,300,150.0,450.0
CCC,2014B,152428,120,0,Pass,-24.0,,Pass,revenue_secured,1200,0.0,1200.0
CCC,2014B,152962,30,0,Pass,-26.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,153687,400,0,Withdrawn,-37.0,-30.0,Withdrawn,revenue_refunded,4000,0.0,1000.0
CCC,2014B,153788,90,0,Withdrawn,-243.0,23.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,155067,45,0,Fail,-92.0,,Fail,resit_fee_revenue,450,225.0,675.0
CCC,2014B,155963,60,0,Distinction,-22.0,,Distinction,revenue_secured,600,0.0,600.0
CCC,2014B,157310,210,0,Withdrawn,-53.0,-1.0,Withdrawn,revenue_refunded,2100,0.0,525.0
CCC,2014B,160300,60,0,Pass,-201.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,162650,30,0,Fail,-23.0,,Fail,resit_fee_revenue,300,150.0,450.0
CCC,2014B,165647,120,0,Withdrawn,-190.0,143.0,Withdrawn,revenue_lost,1200,0.0,1200.0
CCC,2014B,165733,90,0,Withdrawn,-79.0,171.0,Withdrawn,revenue_lost,900,0.0,900.0
CCC,2014B,166160,30,0,Distinction,-25.0,,Distinction,revenue_secured,300,0.0,300.0
CCC,2014B,167791,60,0,Pass,-109.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,168178,30,0,Pass,-109.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,169380,60,0,Pass,-34.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,170025,60,0,Withdrawn,-29.0,109.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,170864,60,0,Distinction,-26.0,,Distinction,revenue_secured,600,0.0,600.0
CCC,2014B,171896,60,0,Withdrawn,-68.0,18.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,172301,60,0,Withdrawn,-176.0,34.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,172965,150,0,Distinction,-166.0,,Distinction,revenue_secured,1500,0.0,1500.0
CCC,2014B,174807,90,0,Withdrawn,-106.0,-26.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,175490,60,0,Distinction,-40.0,,Distinction,revenue_secured,600,0.0,600.0
CCC,2014B,177967,30,0,Pass,-41.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,178072,60,0,Withdrawn,-46.0,195.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,178496,30,0,Distinction,-148.0,,Distinction,revenue_secured,300,0.0,300.0
CCC,2014B,178654,30,0,Withdrawn,-234.0,-88.0,Withdrawn,revenue_refunded,300,0.0,75.0
CCC,2014B,179904,90,0,Fail,-215.0,,Fail,resit_fee_revenue,900,450.0,1350.0
CCC,2014B,180976,30,0,Pass,-109.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,183331,90,0,Withdrawn,-88.0,19.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,187435,90,0,Distinction,-1.0,,Distinction,revenue_secured,900,0.0,900.0
CCC,2014B,189428,30,0,Pass,-23.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,189624,150,0,Pass,-73.0,,Pass,revenue_secured,1500,0.0,1500.0
CCC,2014B,191000,60,0,Withdrawn,-124.0,20.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,191797,30,0,Pass,-27.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,193163,90,0,Fail,-29.0,,Fail,resit_fee_revenue,900,450.0,1350.0
CCC,2014B,194377,60,0,Withdrawn,-148.0,-148.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,197486,60,0,Withdrawn,-17.0,10.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,198902,60,0,Fail,-34.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,200372,120,0,Withdrawn,-311.0,150.0,Withdrawn,revenue_lost,1200,0.0,1200.0
CCC,2014B,201327,30,0,Fail,-16.0,,Fail,resit_fee_revenue,300,150.0,450.0
CCC,2014B,203707,150,0,Withdrawn,-26.0,12.0,Withdrawn,revenue_refunded,1500,0.0,375.0
CCC,2014B,204725,30,0,Pass,-80.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,205398,60,0,Fail,-17.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,205425,60,0,Distinction,-244.0,,Distinction,revenue_secured,600,0.0,600.0
CCC,2014B,206245,40,0,Pass,-117.0,,Pass,revenue_secured,400,0.0,400.0
CCC,2014B,206599,90,0,Fail,-24.0,,Fail,resit_fee_revenue,900,450.0,1350.0
CCC,2014B,227192,60,0,Pass,-23.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,227752,30,0,Fail,-41.0,,Fail,resit_fee_revenue,300,150.0,450.0
CCC,2014B,227833,60,0,Withdrawn,-71.0,-52.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,228153,90,0,Fail,-92.0,,Fail,resit_fee_revenue,900,450.0,1350.0
CCC,2014B,228743,90,0,Fail,-93.0,,Fail,resit_fee_revenue,900,450.0,1350.0
CCC,2014B,229499,90,0,Fail,-57.0,,Fail,resit_fee_revenue,900,450.0,1350.0
CCC,2014B,230340,60,0,Withdrawn,-110.0,0.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,230761,180,0,Fail,-12.0,,Fail,resit_fee_revenue,1800,900.0,2700.0
CCC,2014B,231339,60,0,Distinction,-24.0,,Distinction,revenue_secured,600,0.0,600.0
CCC,2014B,232833,60,0,Withdrawn,-12.0,74.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,233444,60,0,Withdrawn,-51.0,182.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,234068,90,0,Fail,-213.0,,Fail,resit_fee_revenue,900,450.0,1350.0
CCC,2014B,234311,60,0,Fail,-45.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,234740,30,0,Withdrawn,-26.0,132.0,Withdrawn,revenue_lost,300,0.0,300.0
CCC,2014B,235175,90,0,Withdrawn,-54.0,-40.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,236205,30,0,Pass,-24.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,236620,60,0,Pass,-241.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,237934,60,0,Fail,-12.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,239707,60,0,Withdrawn,-134.0,122.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,241955,60,0,Fail,-114.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,242778,90,0,Withdrawn,-135.0,25.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,242858,60,0,Pass,-29.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,243351,90,0,Withdrawn,-187.0,-155.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,244902,30,0,Withdrawn,-15.0,20.0,Withdrawn,revenue_refunded,300,0.0,75.0
CCC,2014B,244977,60,0,Pass,-72.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,245217,235,0,Withdrawn,-186.0,160.0,Withdrawn,revenue_lost,2350,0.0,2350.0
CCC,2014B,245494,90,0,Withdrawn,-137.0,118.0,Withdrawn,revenue_lost,900,0.0,900.0
CCC,2014B,246248,60,0,Fail,-24.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,247819,60,0,Pass,-22.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,248252,90,0,Withdrawn,-87.0,0.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,250092,60,0,Fail,-29.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,251385,60,0,Distinction,-93.0,,Distinction,revenue_secured,600,0.0,600.0
CCC,2014B,253859,30,0,Distinction,-45.0,,Distinction,revenue_secured,300,0.0,300.0
CCC,2014B,255140,120,0,Withdrawn,-29.0,16.0,Withdrawn,revenue_refunded,1200,0.0,300.0
CCC,2014B,255310,90,0,Pass,-166.0,,Pass,revenue_secured,900,0.0,900.0
CCC,2014B,256532,70,0,Withdrawn,-17.0,49.0,Withdrawn,revenue_lost,700,0.0,700.0
CCC,2014B,260062,150,0,Withdrawn,-107.0,38.0,Withdrawn,revenue_lost,1500,0.0,1500.0
CCC,2014B,260949,150,0,Pass,-24.0,,Pass,revenue_secured,1500,0.0,1500.0
CCC,2014B,261042,120,0,Fail,-20.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
CCC,2014B,261265,120,0,Fail,-43.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
CCC,2014B,261615,60,0,Pass,-29.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,262391,240,0,Withdrawn,-41.0,132.0,Withdrawn,revenue_lost,2400,0.0,2400.0
CCC,2014B,264159,30,0,Pass,-29.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,264285,60,0,Withdrawn,-106.0,-81.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,266040,60,0,Withdrawn,-52.0,45.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,266558,90,0,Withdrawn,-222.0,145.0,Withdrawn,revenue_lost,900,0.0,900.0
CCC,2014B,266915,60,0,Withdrawn,-166.0,46.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,267118,90,0,Withdrawn,-65.0,103.0,Withdrawn,revenue_lost,900,0.0,900.0
CCC,2014B,268018,60,0,Withdrawn,-101.0,172.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,268127,60,0,Withdrawn,-310.0,-24.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,269676,90,0,Pass,-17.0,,Pass,revenue_secured,900,0.0,900.0
CCC,2014B,272103,90,0,Withdrawn,-135.0,-23.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,277577,120,0,Withdrawn,-26.0,-23.0,Withdrawn,revenue_refunded,1200,0.0,300.0
CCC,2014B,277809,60,0,Withdrawn,-152.0,-53.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,278861,60,0,Withdrawn,-305.0,226.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,279868,120,0,Pass,-185.0,,Pass,revenue_secured,1200,0.0,1200.0
CCC,2014B,279883,150,0,Withdrawn,-187.0,0.0,Withdrawn,revenue_refunded,1500,0.0,375.0
CCC,2014B,281261,30,0,Withdrawn,-34.0,97.0,Withdrawn,revenue_lost,300,0.0,300.0
CCC,2014B,281801,30,0,Distinction,-138.0,,Distinction,revenue_secured,300,0.0,300.0
CCC,2014B,282193,30,0,Pass,-29.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,283798,60,0,Pass,-22.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,284812,30,0,Distinction,-34.0,,Distinction,revenue_secured,300,0.0,300.0
CCC,2014B,285170,60,0,Pass,-17.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,285475,160,0,Pass,-29.0,,Pass,revenue_secured,1600,0.0,1600.0
CCC,2014B,289009,150,0,Pass,-68.0,,Pass,revenue_secured,1500,0.0,1500.0
CCC,2014B,289397,60,0,Withdrawn,-29.0,22.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,290382,60,0,Withdrawn,-177.0,30.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,291805,30,0,Pass,-87.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,294578,60,0,Withdrawn,-52.0,7.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,295893,60,0,Withdrawn,-85.0,164.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,296411,30,0,Pass,-22.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,298040,30,0,Pass,-123.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,300059,180,0,Pass,-24.0,,Pass,revenue_secured,1800,0.0,1800.0
CCC,2014B,300594,60,0,Withdrawn,-201.0,108.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,300611,120,0,Withdrawn,-151.0,149.0,Withdrawn,revenue_lost,1200,0.0,1200.0
CCC,2014B,301232,30,0,Pass,-106.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,305783,60,0,Withdrawn,-93.0,13.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,305876,120,0,Fail,-25.0,,Fail,resit_fee_revenue,1200,600.0,1800.0
CCC,2014B,305974,120,0,Withdrawn,-79.0,-40.0,Withdrawn,revenue_refunded,1200,0.0,300.0
CCC,2014B,306150,90,0,Withdrawn,-151.0,-91.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,308391,60,0,Withdrawn,-66.0,126.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,308918,135,0,Fail,-36.0,,Fail,resit_fee_revenue,1350,675.0,2025.0
CCC,2014B,309118,120,0,Pass,-16.0,,Pass,revenue_secured,1200,0.0,1200.0
CCC,2014B,309515,60,0,Withdrawn,-24.0,-17.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,310088,60,0,Withdrawn,-90.0,208.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,311616,30,0,Pass,-25.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,312886,60,0,Fail,-71.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,314555,120,0,Withdrawn,-29.0,54.0,Withdrawn,revenue_lost,1200,0.0,1200.0
CCC,2014B,315322,60,0,Withdrawn,-36.0,171.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,315728,30,0,Pass,-101.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,316061,180,0,Fail,-157.0,,Fail,resit_fee_revenue,1800,900.0,2700.0
CCC,2014B,316227,30,0,Distinction,-34.0,,Distinction,revenue_secured,300,0.0,300.0
CCC,2014B,318574,90,0,Withdrawn,-225.0,-57.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,319042,180,0,Fail,-29.0,,Fail,resit_fee_revenue,1800,900.0,2700.0
CCC,2014B,320153,30,0,Withdrawn,-22.0,129.0,Withdrawn,revenue_lost,300,0.0,300.0
CCC,2014B,321112,60,0,Withdrawn,-129.0,110.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,324257,60,0,Fail,-34.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,325497,150,0,Withdrawn,-264.0,108.0,Withdrawn,revenue_lost,1500,0.0,1500.0
CCC,2014B,328261,30,0,Fail,-29.0,,Fail,resit_fee_revenue,300,150.0,450.0
CCC,2014B,329673,60,0,Pass,-164.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,330862,150,0,Fail,-24.0,,Fail,resit_fee_revenue,1500,750.0,2250.0
CCC,2014B,330994,30,0,Withdrawn,-116.0,20.0,Withdrawn,revenue_refunded,300,0.0,75.0
CCC,2014B,335553,60,0,Withdrawn,-99.0,80.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,335648,150,0,Fail,-25.0,,Fail,resit_fee_revenue,1500,750.0,2250.0
CCC,2014B,336398,60,0,Distinction,-29.0,,Distinction,revenue_secured,600,0.0,600.0
CCC,2014B,336695,135,0,Withdrawn,-34.0,50.0,Withdrawn,revenue_lost,1350,0.0,1350.0
CCC,2014B,338604,210,0,Pass,-62.0,,Pass,revenue_secured,2100,0.0,2100.0
CCC,2014B,338731,30,0,Withdrawn,-17.0,178.0,Withdrawn,revenue_lost,300,0.0,300.0
CCC,2014B,338854,150,0,Withdrawn,-143.0,-96.0,Withdrawn,revenue_refunded,1500,0.0,375.0
CCC,2014B,339353,120,0,Withdrawn,-93.0,-74.0,Withdrawn,revenue_refunded,1200,0.0,300.0
CCC,2014B,342089,90,0,Fail,-45.0,,Fail,resit_fee_revenue,900,450.0,1350.0
CCC,2014B,342957,60,0,Fail,-43.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,342974,60,0,Pass,-57.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,344367,90,0,Fail,-29.0,,Fail,resit_fee_revenue,900,450.0,1350.0
CCC,2014B,344396,30,0,Fail,-20.0,,Fail,resit_fee_revenue,300,150.0,450.0
CCC,2014B,345256,30,0,Pass,-34.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,347257,120,0,Withdrawn,-130.0,-58.0,Withdrawn,revenue_refunded,1200,0.0,300.0
CCC,2014B,347518,120,0,Withdrawn,-134.0,-120.0,Withdrawn,revenue_refunded,1200,0.0,300.0
CCC,2014B,347764,90,0,Fail,-79.0,,Fail,resit_fee_revenue,900,450.0,1350.0
CCC,2014B,348050,90,0,Fail,-66.0,,Fail,resit_fee_revenue,900,450.0,1350.0
CCC,2014B,348159,30,0,Pass,-29.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,349069,60,0,Fail,-52.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,351328,60,0,Withdrawn,-87.0,166.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,351577,90,0,Pass,-218.0,,Pass,revenue_secured,900,0.0,900.0
CCC,2014B,351775,90,0,Pass,-218.0,,Pass,revenue_secured,900,0.0,900.0
CCC,2014B,353066,90,0,Withdrawn,-157.0,-142.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,353660,30,0,Withdrawn,-142.0,223.0,Withdrawn,revenue_lost,300,0.0,300.0
CCC,2014B,353804,60,0,Withdrawn,-128.0,139.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,353979,90,0,Withdrawn,-29.0,12.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,354607,120,0,Pass,-24.0,,Pass,revenue_secured,1200,0.0,1200.0
CCC,2014B,355143,30,0,Fail,-78.0,,Fail,resit_fee_revenue,300,150.0,450.0
CCC,2014B,356274,90,0,Fail,-155.0,,Fail,resit_fee_revenue,900,450.0,1350.0
CCC,2014B,356523,60,0,Withdrawn,-22.0,124.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,357176,90,0,Pass,-34.0,,Pass,revenue_secured,900,0.0,900.0
CCC,2014B,357214,60,0,Withdrawn,-34.0,-16.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,357485,60,0,Withdrawn,-47.0,-19.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,357851,90,0,Withdrawn,-264.0,35.0,Withdrawn,revenue_lost,900,0.0,900.0
CCC,2014B,357942,70,0,Withdrawn,-24.0,106.0,Withdrawn,revenue_lost,700,0.0,700.0
CCC,2014B,358075,60,0,Withdrawn,-135.0,180.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,359114,60,0,Pass,-22.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,359460,90,0,Withdrawn,-235.0,19.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,360547,30,0,Withdrawn,-29.0,136.0,Withdrawn,revenue_lost,300,0.0,300.0
CCC,2014B,361410,145,0,Pass,-73.0,,Pass,revenue_secured,1450,0.0,1450.0
CCC,2014B,362223,60,0,Pass,-25.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,362661,90,0,Withdrawn,-72.0,12.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,363374,30,0,Fail,-17.0,,Fail,resit_fee_revenue,300,150.0,450.0
CCC,2014B,363773,90,0,Pass,-53.0,,Pass,revenue_secured,900,0.0,900.0
CCC,2014B,363906,30,0,Fail,-22.0,,Fail,resit_fee_revenue,300,150.0,450.0
CCC,2014B,363939,60,0,Fail,-66.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,364920,60,0,Withdrawn,-157.0,180.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,365993,90,0,Fail,-144.0,,Fail,resit_fee_revenue,900,450.0,1350.0
CCC,2014B,366310,30,0,Pass,-151.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,366424,135,0,Withdrawn,-122.0,28.0,Withdrawn,revenue_refunded,1350,0.0,337.5
CCC,2014B,366872,120,0,Withdrawn,-67.0,0.0,Withdrawn,revenue_refunded,1200,0.0,300.0
CCC,2014B,367807,60,0,Withdrawn,-200.0,-26.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,368483,60,0,Withdrawn,-204.0,69.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,368876,60,0,Fail,-29.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,369908,60,0,Withdrawn,-226.0,-169.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,370336,150,0,Fail,-233.0,,Fail,resit_fee_revenue,1500,750.0,2250.0
CCC,2014B,371113,60,0,Withdrawn,-54.0,0.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,371526,150,0,Pass,-191.0,,Pass,revenue_secured,1500,0.0,1500.0
CCC,2014B,371901,30,0,Pass,-304.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,372812,60,0,Withdrawn,-96.0,31.0,Withdrawn,revenue_lost,600,0.0,600.0
CCC,2014B,374028,30,0,Distinction,-69.0,,Distinction,revenue_secured,300,0.0,300.0
CCC,2014B,374055,90,0,Withdrawn,-46.0,12.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,374756,60,0,Distinction,-90.0,,Distinction,revenue_secured,600,0.0,600.0
CCC,2014B,375688,90,0,Withdrawn,-45.0,0.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,376701,90,0,Withdrawn,-127.0,30.0,Withdrawn,revenue_lost,900,0.0,900.0
CCC,2014B,378920,60,0,Pass,-157.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,379406,90,0,Withdrawn,-1.0,121.0,Withdrawn,revenue_lost,900,0.0,900.0
CCC,2014B,381240,30,0,Fail,-24.0,,Fail,resit_fee_revenue,300,150.0,450.0
CCC,2014B,381927,30,0,Distinction,-40.0,,Distinction,revenue_secured,300,0.0,300.0
CCC,2014B,383015,150,0,Withdrawn,-128.0,-66.0,Withdrawn,revenue_refunded,1500,0.0,375.0
CCC,2014B,383140,30,0,Pass,-72.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,383158,30,0,Pass,-109.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,383311,60,0,Fail,-29.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,383347,60,0,Distinction,-29.0,,Distinction,revenue_secured,600,0.0,600.0
CCC,2014B,383372,90,0,Pass,-185.0,,Pass,revenue_secured,900,0.0,900.0
CCC,2014B,383971,60,0,Fail,-43.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,385120,90,0,Withdrawn,-123.0,216.0,Withdrawn,revenue_lost,900,0.0,900.0
CCC,2014B,385387,90,0,Distinction,-43.0,,Distinction,revenue_secured,900,0.0,900.0
CCC,2014B,385980,90,0,Withdrawn,-255.0,-108.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,386121,90,0,Withdrawn,-92.0,28.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,386189,120,0,Withdrawn,-222.0,118.0,Withdrawn,revenue_lost,1200,0.0,1200.0
CCC,2014B,386671,150,0,Withdrawn,-108.0,-95.0,Withdrawn,revenue_refunded,1500,0.0,375.0
CCC,2014B,387009,60,0,Pass,-81.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,388538,30,0,Pass,-29.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,388708,30,0,Withdrawn,-8.0,174.0,Withdrawn,revenue_lost,300,0.0,300.0
CCC,2014B,388750,210,0,Withdrawn,-106.0,170.0,Withdrawn,revenue_lost,2100,0.0,2100.0
CCC,2014B,389680,150,0,Withdrawn,-201.0,-47.0,Withdrawn,revenue_refunded,1500,0.0,375.0
CCC,2014B,390233,60,0,Withdrawn,-304.0,-26.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,391343,150,0,Fail,-20.0,,Fail,resit_fee_revenue,1500,750.0,2250.0
CCC,2014B,391419,30,0,Fail,-57.0,,Fail,resit_fee_revenue,300,150.0,450.0
CCC,2014B,392289,30,0,Withdrawn,-34.0,39.0,Withdrawn,revenue_lost,300,0.0,300.0
CCC,2014B,392526,30,0,Pass,-29.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,394311,30,0,Pass,-234.0,,Pass,revenue_secured,300,0.0,300.0
CCC,2014B,394341,90,0,Fail,-166.0,,Fail,resit_fee_revenue,900,450.0,1350.0
CCC,2014B,394791,90,0,Withdrawn,,-61.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,395164,150,0,Withdrawn,-61.0,12.0,Withdrawn,revenue_refunded,1500,0.0,375.0
CCC,2014B,396825,80,0,Pass,-114.0,,Pass,revenue_secured,800,0.0,800.0
CCC,2014B,397149,90,0,Withdrawn,-183.0,4.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,397506,120,0,Pass,-22.0,,Pass,revenue_secured,1200,0.0,1200.0
CCC,2014B,397797,60,0,Withdrawn,-148.0,0.0,Withdrawn,revenue_refunded,600,0.0,150.0
CCC,2014B,398487,30,0,Fail,-75.0,,Fail,resit_fee_revenue,300,150.0,450.0
CCC,2014B,398877,90,0,Withdrawn,-194.0,-9.0,Withdrawn,revenue_refunded,900,0.0,225.0
CCC,2014B,399863,270,0,Withdrawn,-246.0,-232.0,Withdrawn,revenue_refunded,2700,0.0,675.0
CCC,2014B,400063,90,0,Withdrawn,-17.0,125.0,Withdrawn,revenue_lost,900,0.0,900.0
CCC,2014B,401296,60,0,Pass,-22.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,401903,60,0,Pass,-180.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,403085,60,0,Pass,-29.0,,Pass,revenue_secured,600,0.0,600.0
CCC,2014B,404239,60,0,Fail,-106.0,,Fail,resit_fee_revenue,600,300.0,900.0
CCC,2014B,405192,90,0,Withdrawn,-72.0,-25.0,Withdrawn,revenue_refunded,900,0.0,225.0
