id_student,date_registration,date_unregistration
522443,-24.0,
522446,-24.0,
522473,-39.0,
522478,-60.0,
522479,-123.0,
522482,-87.0,80.0
522484,-51.0,
522512,-29.0,
522525,-226.0,
522529,-24.0,
522534,-79.0,137.0
522538,-80.0,63.0
522561,-25.0,
522572,-155.0,
522622,-36.0,
522645,-122.0,
522650,-22.0,30.0
522654,-36.0,
522682,-116.0,90.0
522690,-149.0,6.0
522708,-123.0,
522714,-44.0,
522718,-95.0,
522731,-38.0,
522739,-93.0,27.0
522740,-32.0,
522743,-107.0,
522754,-53.0,
522777,-29.0,
522784,-32.0,24.0
522792,-117.0,
522840,-5.0,
522850,-1.0,
522859,-30.0,
522862,-22.0,191.0
522878,-86.0,215.0
522881,-94.0,
522889,-67.0,
522891,-38.0,
522894,-67.0,
522899,-67.0,
522923,-135.0,
522924,-106.0,124.0
522994,-32.0,
523012,-23.0,
523017,-93.0,
523021,-47.0,124.0
523047,-173.0,
523061,-66.0,
523079,-25.0,
523132,-81.0,
523142,-74.0,
523156,-27.0,27.0
523169,-94.0,
523239,-81.0,51.0
523247,-32.0,
523248,-56.0,
523249,-58.0,
523271,-120.0,23.0
523275,-36.0,115.0
523331,-17.0,
523334,-24.0,101.0
523335,-92.0,
523392,-119.0,
523398,-58.0,
523419,-23.0,
523427,-51.0,128.0
523466,-36.0,
523545,-107.0,
523583,-82.0,89.0
523589,-73.0,10.0
523596,-85.0,
523599,-42.0,
523630,-61.0,
523632,-39.0,-7.0
523655,-29.0,
523672,-28.0,
523680,-75.0,
523700,-22.0,
523710,-93.0,
523757,-87.0,
523762,-21.0,
523777,-60.0,0.0
523789,-151.0,-23.0
523803,-58.0,
523804,-87.0,
523817,-135.0,38.0
523831,-128.0,156.0
523833,-137.0,
523834,-45.0,53.0
523841,-16.0,
523857,-100.0,
523872,-120.0,
523875,-74.0,
523885,-74.0,-36.0
523905,-94.0,
523928,-92.0,
523940,-134.0,
523944,-70.0,
523966,-113.0,
523971,-22.0,
523978,-43.0,
524019,-107.0,69.0
524020,-55.0,40.0
524043,-66.0,
524076,-29.0,
524101,-126.0,143.0
524109,-22.0,
524128,-190.0,
524137,-58.0,163.0
524160,-43.0,
524170,-153.0,115.0
524171,-142.0,
524175,-53.0,
524227,-128.0,
524232,-36.0,-4.0
524261,-107.0,158.0
524276,-22.0,
524290,-82.0,
524295,-117.0,
524296,-120.0,
524361,-140.0,
524369,-50.0,
524374,-20.0,37.0
524377,-66.0,
524378,-53.0,
524379,-29.0,12.0
524384,-27.0,
524386,-138.0,
524396,-93.0,
524407,-38.0,
524427,-30.0,
524431,-24.0,142.0
524452,-101.0,
524466,-141.0,
524496,-147.0,16.0
524575,-65.0,
524598,-135.0,
524609,-136.0,-130.0
524631,-46.0,
524711,-59.0,
524730,-201.0,-130.0
524731,-127.0,
524769,-30.0,27.0
524790,-22.0,
524791,-67.0,
524825,-82.0,
524827,-70.0,51.0
524845,-29.0,
524851,-41.0,52.0
524938,-36.0,
524968,-52.0,-2.0
524974,-22.0,
524984,-146.0,42.0
524996,-150.0,53.0
525027,-64.0,66.0
525060,-37.0,-4.0
525066,-27.0,
525068,-43.0,
525128,-23.0,
525189,-72.0,170.0
525217,-37.0,
525246,-51.0,
525332,-29.0,
525353,-156.0,-23.0
525412,-109.0,
525456,-60.0,
525469,-66.0,
525472,-36.0,
525490,-34.0,
525501,-119.0,
525512,-55.0,
525520,-144.0,
525523,-70.0,157.0
525543,-161.0,-142.0
525557,-123.0,
525596,-38.0,-10.0
525624,-21.0,
525625,-30.0,
525632,-113.0,
525635,-22.0,
525679,-116.0,
525683,-96.0,
525694,-121.0,-67.0
525700,-53.0,
525703,-22.0,
525749,-46.0,
525762,-42.0,139.0
525781,-29.0,0.0
525797,-121.0,
525800,-145.0,46.0
525820,-132.0,
525832,-198.0,
525854,-18.0,
525869,-86.0,
525870,-142.0,
525874,-92.0,
525877,-30.0,237.0
525885,-46.0,
525942,-68.0,216.0
525974,-38.0,
526051,-180.0,-11.0
526060,-94.0,40.0
526068,-30.0,
526073,-38.0,
526088,-57.0,
526098,-134.0,105.0
526124,-84.0,39.0
526132,-22.0,154.0
526151,-72.0,
526158,-121.0,
526175,-53.0,
526177,-49.0,
526200,-115.0,
526235,-127.0,223.0
526242,-99.0,
526285,-54.0,
526303,-34.0,75.0
526352,-42.0,
526356,-153.0,7.0
526370,-73.0,
526392,-30.0,
526417,-21.0,
526420,-106.0,-9.0
526426,-130.0,82.0
526441,-23.0,
526506,-43.0,79.0
526527,-59.0,
526547,-114.0,33.0
526549,-73.0,
526551,-86.0,
526559,-113.0,
526564,-43.0,222.0
526589,-128.0,
526601,-102.0,
526659,-92.0,15.0
526679,-157.0,
526699,-22.0,27.0
526721,-102.0,
526741,-10.0,
526761,-61.0,
526789,-122.0,12.0
526810,-67.0,140.0
526818,-36.0,
526819,-120.0,
526821,-50.0,
526844,-67.0,-18.0
526876,-204.0,
526896,-128.0,
526912,-71.0,235.0
526927,-53.0,
526948,-122.0,-86.0
526980,-46.0,
527020,-79.0,
527039,-52.0,
527081,-66.0,11.0
527100,-24.0,
527102,-160.0,
527148,-171.0,
527164,-93.0,
527225,-68.0,
527227,-128.0,
527242,-46.0,122.0
527306,-74.0,
527313,-16.0,
527323,-120.0,
527343,-46.0,29.0
527382,-59.0,39.0
527393,-22.0,
527400,-65.0,
527403,-137.0,26.0
527427,-192.0,
527494,-155.0,
527505,-27.0,27.0
527533,-66.0,51.0
527538,-2.0,
527565,-17.0,177.0
527574,-114.0,
527580,-128.0,
527601,-46.0,180.0
527619,-86.0,-71.0
527622,-44.0,
527636,-46.0,
527659,-109.0,
527685,-18.0,
527689,-31.0,30.0
527713,-145.0,
527742,-113.0,
527744,-15.0,131.0
527747,-23.0,136.0
527751,-134.0,
527771,-121.0,
527775,-30.0,
527789,-123.0,
527799,-88.0,
527801,-153.0,
527826,-92.0,
527886,-88.0,
527917,-52.0,
527927,-127.0,124.0
527954,-25.0,
527958,-15.0,173.0
527964,-12.0,
527980,-116.0,
527991,-25.0,
528021,-102.0,
528023,-24.0,
528034,-21.0,
528056,-99.0,
528066,-17.0,
528071,-50.0,-1.0
528075,-21.0,
528083,-18.0,
528161,-116.0,
528175,-88.0,83.0
528184,-34.0,
528204,-53.0,0.0
528220,-128.0,110.0
528250,-130.0,
528261,-109.0,
528264,-52.0,41.0
528270,-142.0,-131.0
528271,-134.0,97.0
528290,-136.0,52.0
528302,-118.0,
528330,-116.0,11.0
528351,-137.0,
528353,-24.0,
528363,-161.0,150.0
528420,-18.0,75.0
528424,-93.0,
528432,-57.0,
528464,-16.0,
528467,-53.0,
528506,-60.0,
528509,-93.0,
528515,-59.0,228.0
528517,-36.0,
528535,-135.0,199.0
528538,-163.0,143.0
528551,-44.0,
528559,-46.0,
528642,-119.0,23.0
528649,-36.0,
528662,-136.0,
528698,-85.0,
528699,-75.0,187.0
528700,-28.0,2.0
528702,-23.0,
528713,-114.0,212.0
528734,-2.0,
528782,-132.0,163.0
528822,-24.0,10.0
528846,-42.0,
528879,-150.0,-145.0
528892,-59.0,
528904,-24.0,
528918,-22.0,74.0
528923,-25.0,
528961,-143.0,
528971,-205.0,
528992,-59.0,
528996,-30.0,24.0
529000,-28.0,
529025,-80.0,
529030,-55.0,
529065,-20.0,
529073,-32.0,121.0
529078,-42.0,
529097,-100.0,
529118,-73.0,-5.0
529153,-144.0,33.0
529163,-30.0,0.0
529174,-92.0,
529175,-46.0,
529179,-21.0,72.0
529190,-108.0,
529197,-198.0,
529201,-53.0,
529211,-124.0,
529212,-59.0,
529226,-152.0,
529240,-86.0,
529277,-87.0,-21.0
529287,-37.0,162.0
529297,-58.0,
529304,-137.0,
529309,-29.0,
529349,-52.0,
529366,-77.0,
529381,-114.0,85.0
529383,-18.0,
529384,-148.0,-30.0
529390,-129.0,0.0
529404,-59.0,
529412,-16.0,
529434,-95.0,
529438,-78.0,
529439,-32.0,
529446,-50.0,
529452,-22.0,
529458,-52.0,89.0
529486,-53.0,
529490,-22.0,125.0
529493,-135.0,
529502,-15.0,
529503,-24.0,25.0
529509,-24.0,
529512,-17.0,
529522,-169.0,
529525,-127.0,177.0
529550,-29.0,104.0
529561,-30.0,
529563,-30.0,
529565,-30.0,
529566,-30.0,
529567,-30.0,
529569,-30.0,
529572,-30.0,
529597,-28.0,
529644,-58.0,
529670,-120.0,-67.0
529684,-132.0,
529689,-58.0,
529693,-66.0,
529705,-117.0,104.0
529723,-65.0,
529760,-82.0,
529762,-89.0,
529767,-23.0,27.0
529789,-87.0,
529795,-25.0,
529834,-93.0,
529862,-80.0,
529863,-102.0,
529864,-25.0,
529868,-53.0,
529870,-121.0,
529871,-23.0,
529877,-53.0,27.0
529885,-130.0,-5.0
529975,-29.0,
529991,-58.0,
530021,-132.0,
530043,-75.0,
530057,-123.0,
530065,-120.0,
530087,-29.0,
530112,-25.0,
530113,-17.0,32.0
530137,-119.0,-18.0
530148,-7.0,240.0
530153,-106.0,
530159,-130.0,
530172,-28.0,111.0
530196,-72.0,200.0
530215,-121.0,12.0
530226,-46.0,
530234,-123.0,
530245,-128.0,5.0
530266,-121.0,
530270,-127.0,17.0
530296,-65.0,
530344,-24.0,
530360,-29.0,
530398,-109.0,14.0
530445,-113.0,
530481,-29.0,212.0
530483,-121.0,-28.0
530487,-30.0,
530493,-114.0,
530514,-31.0,
530519,-74.0,36.0
530558,-96.0,
530567,-104.0,
530650,-57.0,
530663,-45.0,
530669,-116.0,
530676,-53.0,87.0
530736,-66.0,
530748,-25.0,171.0
530753,-22.0,
530762,-88.0,173.0
530765,-18.0,
530772,-155.0,
530802,-113.0,
530807,-56.0,-8.0
530826,-25.0,
530841,-43.0,
530852,-95.0,87.0
530853,-126.0,
530862,-30.0,
530901,-21.0,11.0
530936,-17.0,225.0
530940,-134.0,
530941,-39.0,
530944,-61.0,
530960,-94.0,-79.0
530967,-169.0,
530987,-121.0,
531000,-22.0,12.0
531018,-92.0,
531027,-73.0,
531047,-25.0,
531069,-52.0,96.0
531075,-95.0,
531077,-123.0,
531097,-185.0,
531124,-89.0,
531182,-67.0,
531190,-29.0,
531202,-68.0,
531205,-24.0,62.0
531224,-173.0,
531234,-74.0,40.0
531235,-77.0,31.0
531243,-65.0,215.0
531251,-114.0,-94.0
531270,-53.0,
531287,-72.0,-37.0
531290,-32.0,-2.0
531294,-80.0,
531340,-42.0,100.0
531344,-120.0,0.0
531377,-29.0,
531384,-30.0,
531397,-93.0,
531402,-50.0,
531427,-113.0,
531428,-133.0,48.0
531448,-86.0,
531450,-48.0,
531464,-94.0,
531481,-107.0,-75.0
531569,-73.0,
531573,-44.0,
531629,-113.0,
531634,-68.0,
531643,-102.0,
531646,-59.0,
531667,-140.0,19.0
531674,-136.0,12.0
531689,-92.0,30.0
531709,-23.0,
531753,-122.0,
531755,-114.0,
531787,-90.0,
531791,-107.0,
531845,-123.0,
531865,-73.0,
531866,-123.0,-23.0
531871,-28.0,
531888,-94.0,47.0
531894,-88.0,95.0
531896,-84.0,
531905,-92.0,
531924,-21.0,
531953,-8.0,
532000,-89.0,27.0
532020,-85.0,
532034,-82.0,
532049,-109.0,
532050,-102.0,
532062,-16.0,173.0
532067,-71.0,12.0
532114,-38.0,150.0
532116,-37.0,
532121,-46.0,
532140,-128.0,
532142,-73.0,109.0
532144,-23.0,-15.0
532194,-41.0,125.0
532236,-22.0,
532252,-92.0,-5.0
532254,-22.0,
532267,-44.0,226.0
532274,-69.0,
532317,-93.0,
532335,-43.0,
532350,-129.0,
532396,-130.0,44.0
532413,-122.0,
532428,-98.0,
532436,-73.0,
532440,-186.0,-8.0
532441,-29.0,174.0
532464,-77.0,
532468,-29.0,-7.0
532473,-1.0,142.0
532476,-140.0,-10.0
532477,-88.0,
532491,-120.0,
532500,-9.0,
532512,-44.0,191.0
532531,-5.0,
532534,-93.0,
532565,-127.0,
532570,-17.0,-10.0
532575,-42.0,179.0
532578,-55.0,
532579,-106.0,
532584,-120.0,
532589,-93.0,
532608,-89.0,
532615,-11.0,
532617,-89.0,
532627,-115.0,
532648,-73.0,86.0
532649,-7.0,
532665,-52.0,
532668,-113.0,
532683,-22.0,101.0
532695,-93.0,
532703,-52.0,60.0
532710,-50.0,
532715,-106.0,
532718,-107.0,
532739,-88.0,
532741,-49.0,
532742,-55.0,27.0
532744,-46.0,-11.0
532745,-22.0,
532750,-127.0,
532779,-91.0,
532794,-114.0,-87.0
532839,-130.0,208.0
532846,-25.0,108.0
532855,-118.0,
532859,-12.0,107.0
532862,-3.0,
532863,-45.0,
532868,-52.0,
532869,-37.0,
532886,-107.0,
532895,-129.0,96.0
532928,-93.0,-1.0
532941,-152.0,
532950,-64.0,
532968,-127.0,
532988,-30.0,
533004,-90.0,
533006,-120.0,12.0
533012,-32.0,
533016,-50.0,137.0
533044,-52.0,
533054,-17.0,
533068,-30.0,
533077,-59.0,
533091,-49.0,
533134,-116.0,
533140,-28.0,160.0
533141,-61.0,
533164,-52.0,156.0
533172,-86.0,
533198,-50.0,138.0
533201,-77.0,
533209,-21.0,
533210,-123.0,
533217,-1.0,
533291,-29.0,
533301,-80.0,
533311,-29.0,
533321,-90.0,
533324,-89.0,
533347,-71.0,
533348,-85.0,111.0
533365,-89.0,
533414,-177.0,-1.0
533418,-92.0,
533449,-36.0,18.0
533458,-36.0,-9.0
533485,-72.0,
533512,-95.0,-2.0
533522,-36.0,
533523,-150.0,
533527,-125.0,
533535,-106.0,
533545,-109.0,
533614,-90.0,
533689,-35.0,
533697,-86.0,136.0
533709,-30.0,
533722,-130.0,
533731,-18.0,
533737,-102.0,-1.0
533829,-85.0,31.0
533839,-30.0,
533846,-77.0,
533874,-22.0,27.0
533877,-116.0,
533929,-44.0,
533944,-111.0,18.0
533969,-111.0,
533975,-80.0,
533988,-94.0,
533996,-111.0,90.0
533997,-44.0,192.0
534014,-28.0,
534018,-109.0,33.0
534037,-102.0,
534047,-110.0,19.0
534051,-78.0,
534064,-107.0,
534074,-34.0,115.0
534086,-92.0,
534093,-58.0,
534112,-24.0,198.0
534133,-17.0,
534143,-52.0,
534151,-134.0,27.0
534163,-117.0,
534201,-154.0,
534203,-102.0,
534217,-116.0,-16.0
534219,-100.0,
534234,-113.0,
534251,-113.0,
534318,-182.0,149.0
534323,-49.0,
534343,-61.0,
534346,-25.0,
534349,-61.0,81.0
534360,-64.0,
534371,-37.0,
534373,-44.0,
534426,-89.0,-11.0
534428,-320.0,-73.0
534431,-102.0,
534432,-79.0,
534457,-67.0,
534530,-71.0,
534588,-9.0,12.0
534602,-82.0,
534609,-22.0,
534647,-25.0,
534652,-82.0,
534671,-16.0,27.0
534672,-10.0,
534698,-116.0,
534709,-89.0,
534713,-107.0,18.0
534715,-43.0,
534733,-120.0,
534744,-44.0,
534750,-113.0,
534758,-92.0,-19.0
534765,3.0,
534777,-24.0,27.0
534784,-93.0,
534792,-46.0,
534816,-102.0,
534827,-73.0,5.0
534830,-59.0,-17.0
534854,-132.0,
534856,-85.0,
534884,-52.0,157.0
534892,-23.0,
534908,-29.0,
534910,-95.0,
534913,-94.0,
534922,-127.0,-80.0
534944,-29.0,27.0
534946,-149.0,
534952,-71.0,
534958,-106.0,
534962,-42.0,79.0
534983,-77.0,
534989,-101.0,
534991,-24.0,
534998,-42.0,
535012,-87.0,
535037,-96.0,
535047,-28.0,
535052,-106.0,100.0
535077,-24.0,
535131,-31.0,
535140,-111.0,
535145,-46.0,
535152,-23.0,113.0
535155,-119.0,157.0
535161,-143.0,
535168,-45.0,4.0
535169,-58.0,-15.0
535215,-29.0,
535220,-106.0,128.0
535228,-16.0,51.0
535259,-16.0,
535269,-94.0,121.0
535272,-68.0,-36.0
535276,-23.0,68.0
535278,-107.0,
535303,-86.0,27.0
535324,-95.0,
535328,-52.0,
535351,-51.0,
535379,-16.0,
535390,-102.0,89.0
535396,-77.0,125.0
535407,-88.0,
535424,-36.0,
535460,-15.0,
535462,-131.0,
535463,-34.0,147.0
535468,-113.0,
535486,-85.0,41.0
535506,-51.0,
535526,-121.0,-94.0
535529,-52.0,
535530,-61.0,
535542,-15.0,59.0
535548,-127.0,
535558,-61.0,-4.0
535590,-149.0,-18.0
535605,-22.0,
535618,-79.0,
535620,-29.0,
535628,-113.0,
535632,-25.0,
535648,-124.0,
535662,-68.0,
535671,-71.0,95.0
535682,-36.0,
535707,-16.0,116.0
535747,-107.0,26.0
535755,-94.0,
535760,-68.0,
535761,-126.0,-59.0
535773,-44.0,
535778,-93.0,
535789,-73.0,27.0
535794,-37.0,
535799,-22.0,
535800,-76.0,
535804,-44.0,
535807,-128.0,
535820,-130.0,
535831,-92.0,
535833,-22.0,
535963,-35.0,
535981,-74.0,27.0
535986,-11.0,
535997,-57.0,163.0
536032,-107.0,
536038,-36.0,173.0
536046,-127.0,
536050,-86.0,
536103,-21.0,131.0
536112,-52.0,
536125,-72.0,
536145,-72.0,37.0
536147,-30.0,
536170,-98.0,
536178,-100.0,
536188,-94.0,
536189,-93.0,
536199,-42.0,
536203,-36.0,148.0
536205,-64.0,
536210,-28.0,100.0
536214,-94.0,
536216,-90.0,
536243,-106.0,
536261,-96.0,
536270,-106.0,97.0
536276,-74.0,
536286,-52.0,
536296,-113.0,
536318,-150.0,
536331,-141.0,
536351,-115.0,
536409,-49.0,-23.0
536435,-148.0,
536442,-93.0,209.0
536452,-86.0,
536454,-93.0,27.0
536455,-83.0,
536471,-115.0,-19.0
536475,-16.0,
536487,-95.0,0.0
536503,-36.0,27.0
536510,-96.0,191.0
536519,-28.0,46.0
536520,-53.0,-30.0
536536,-93.0,
536551,-127.0,
536556,-20.0,
536591,-89.0,
536593,-58.0,
536629,-151.0,
536632,-24.0,
536636,-138.0,
536647,-17.0,
536649,-52.0,
536660,-24.0,
536663,-24.0,61.0
536664,-24.0,
536666,-52.0,
536670,-21.0,27.0
536681,-101.0,163.0
536696,-67.0,
536698,-22.0,
536711,-31.0,52.0
536722,-89.0,
536726,-106.0,
536736,-74.0,21.0
536767,-42.0,
536794,-113.0,-72.0
536805,-41.0,
536825,-24.0,31.0
536843,-21.0,
536852,-51.0,
536856,-50.0,
536900,-25.0,
536906,-102.0,
536926,-93.0,
536930,-77.0,
536941,-129.0,
536950,-71.0,
536963,-17.0,
536979,-73.0,
536984,-3.0,
536992,-25.0,
536996,-29.0,0.0
536999,-89.0,110.0
537000,-127.0,-110.0
537028,-95.0,51.0
537077,-32.0,
537081,-23.0,
537115,3.0,
537133,-98.0,139.0
537138,-96.0,
537139,-83.0,
537151,-127.0,27.0
537162,-82.0,
537171,-29.0,
537181,-38.0,
537193,-18.0,
537194,-84.0,
537221,-70.0,59.0
537238,-131.0,-60.0
537255,-100.0,
537259,-8.0,
537263,-83.0,-8.0
537271,-134.0,
537320,-16.0,123.0
537321,-155.0,10.0
537322,-25.0,
537328,-45.0,
537335,-65.0,37.0
537342,-80.0,
537373,-60.0,
537392,-78.0,101.0
537394,-68.0,95.0
537414,-76.0,
537433,-72.0,
537434,-113.0,
537452,-42.0,
537463,-72.0,32.0
537464,-92.0,
537473,-86.0,
537488,-73.0,
537515,-79.0,
537558,-58.0,
537572,-113.0,
537577,-25.0,
537584,-46.0,
537603,-95.0,
537605,-137.0,
537606,-116.0,
537621,-107.0,
537622,-86.0,
537640,-131.0,
537645,-96.0,
537652,-96.0,73.0
537654,-114.0,191.0
537656,-29.0,
537658,-116.0,
537662,-26.0,
537670,-36.0,
537672,-115.0,
537674,-27.0,
537676,-93.0,
537679,-86.0,
537683,-101.0,
537687,-98.0,
537688,-104.0,
537691,-190.0,28.0
537698,-99.0,
537700,-123.0,
537703,-99.0,
537704,-89.0,
537728,-88.0,56.0
537747,-192.0,
537756,-96.0,
537811,-37.0,
537844,-36.0,
537868,-68.0,
537875,-72.0,
537898,-34.0,
537905,-73.0,
537918,-36.0,
537926,-53.0,
537929,-30.0,
537938,-62.0,
537942,-145.0,
537955,-30.0,
537962,-37.0,
537980,-44.0,
537995,-98.0,
538040,-88.0,
538045,-46.0,
538051,-4.0,
538069,-77.0,146.0
538102,-57.0,
538131,-79.0,50.0
538138,-22.0,37.0
538196,-89.0,178.0
538202,-53.0,
538210,-80.0,
538211,-74.0,
538221,-98.0,
538232,-89.0,96.0
538251,-22.0,
538611,-82.0,
538701,-30.0,
538863,-45.0,
538887,-29.0,
538897,-8.0,
538903,-55.0,
538916,-83.0,
538918,-53.0,
538941,-53.0,
538942,-72.0,
538949,-94.0,
538987,-83.0,
539035,-23.0,
539041,-71.0,-12.0
539043,-55.0,
539056,-46.0,
539060,-92.0,55.0
539063,-32.0,
539066,-90.0,
539117,-22.0,
539128,-95.0,-23.0
539142,-50.0,
539186,-85.0,107.0
539209,-48.0,
539219,-34.0,
539224,-100.0,-53.0
539232,-95.0,172.0
539241,-53.0,
539253,-100.0,
539262,-87.0,49.0
539265,-43.0,
539299,-191.0,-18.0
539302,-92.0,26.0
539303,-76.0,
539308,-90.0,
539328,-101.0,
539332,-98.0,
539345,-59.0,
539359,-72.0,
539364,-85.0,
539365,-90.0,
539385,-90.0,
539401,-53.0,79.0
539408,-25.0,12.0
539414,-60.0,-3.0
539416,-65.0,
539418,-87.0,
539426,-16.0,208.0
539436,-102.0,
539440,-46.0,
539444,-101.0,
539451,-106.0,
539468,-10.0,
539497,-82.0,
539514,-79.0,
539558,-95.0,
539572,-89.0,
539588,-46.0,
539622,-73.0,
539635,-29.0,
539643,-68.0,
539657,-160.0,12.0
539668,-50.0,-5.0
539670,-92.0,
539675,-125.0,
539695,-32.0,
539710,-86.0,
539727,-14.0,12.0
539737,-27.0,
539759,-73.0,
539774,-50.0,45.0
539775,-96.0,124.0
539784,-103.0,
539872,-192.0,40.0
539886,-95.0,
539891,-23.0,65.0
539894,-94.0,
539896,-64.0,
539913,-41.0,-35.0
539922,-87.0,138.0
539945,-115.0,100.0
539953,-25.0,
539962,-90.0,
539963,-78.0,
539971,-25.0,
539990,-36.0,
539994,-34.0,
540005,-31.0,
540054,-60.0,
540055,-118.0,
540122,-93.0,90.0
540147,-88.0,
540155,-89.0,29.0
540160,-106.0,
540184,-90.0,
540207,-18.0,
540209,-89.0,
540219,-23.0,
540224,-16.0,
540249,-28.0,
540293,-60.0,
540298,-48.0,
540310,-36.0,
540422,-59.0,24.0
540503,-88.0,
540509,-92.0,-89.0
540511,-29.0,
540513,-44.0,
540521,-29.0,
540530,-46.0,
540547,-66.0,
540549,-36.0,
540558,-32.0,
540568,-89.0,-25.0
540577,-76.0,
540581,-89.0,
540592,-53.0,
540594,-25.0,9.0
540602,-115.0,
540605,-34.0,
540607,-59.0,
540614,-90.0,
540637,-95.0,-22.0
540656,-86.0,
540682,-66.0,
540686,-89.0,
540694,-53.0,
540713,-92.0,
540723,-45.0,
540727,-102.0,
540750,-46.0,
540758,-74.0,
540759,-27.0,73.0
540767,-88.0,27.0
540780,-48.0,
540787,-82.0,45.0
540800,-94.0,
540801,-59.0,63.0
540806,-202.0,
540821,-73.0,
540826,-82.0,
540848,-25.0,
540885,-114.0,10.0
540909,-178.0,-122.0
540918,-86.0,152.0
540920,-52.0,103.0
540937,-147.0,-15.0
540947,-156.0,
540953,-86.0,27.0
540997,-92.0,89.0
541000,-54.0,
541003,-25.0,
541013,-15.0,
541040,-116.0,
541044,-58.0,136.0
541048,-92.0,
541061,-77.0,12.0
541073,-66.0,
541101,-24.0,
541108,-198.0,
541113,-30.0,
541123,-155.0,12.0
541171,-52.0,165.0
541174,-60.0,
541184,-29.0,37.0
541196,-93.0,88.0
541202,-94.0,174.0
541228,-82.0,
541231,-94.0,
541232,-93.0,
541252,-22.0,
541260,-88.0,
541274,-74.0,
541281,-28.0,153.0
541315,-53.0,
541327,-74.0,170.0
541349,-12.0,
541363,-55.0,
541369,-94.0,81.0
541418,-52.0,
541476,-78.0,
541478,-103.0,-58.0
541482,-67.0,
541521,-92.0,
541523,-113.0,
541531,-59.0,
541532,-29.0,237.0
541538,-114.0,
541573,-93.0,-45.0
541579,-42.0,
541586,-96.0,
541697,-89.0,
541702,-149.0,
541706,-43.0,
541708,-80.0,
541709,-25.0,3.0
541727,-65.0,11.0
541753,-86.0,
541763,-43.0,
541764,-55.0,
541765,-1.0,
541768,-53.0,
541769,-78.0,
541774,-49.0,
541781,-24.0,
541783,-194.0,
541794,-72.0,
541803,-87.0,
541808,-22.0,
541822,-43.0,
541832,-109.0,
541838,-64.0,62.0
541842,-150.0,-9.0
541884,-50.0,
541887,-55.0,74.0
541890,-28.0,
541921,-49.0,
541923,-67.0,
541973,-82.0,
541977,-53.0,
541985,-36.0,27.0
541995,-79.0,12.0
541999,-80.0,
542003,-78.0,
542010,-73.0,149.0
542012,-86.0,
542020,-76.0,
542026,-59.0,
542036,-73.0,
542049,-89.0,
542050,-22.0,148.0
542054,-64.0,
542062,-107.0,27.0
542081,-23.0,2.0
542084,-102.0,
542100,-55.0,
542115,-16.0,
542134,-28.0,-1.0
542164,-81.0,
542167,-128.0,
542172,-53.0,122.0
542180,-34.0,
542202,-14.0,
542205,-90.0,
542244,-198.0,-101.0
542259,-87.0,222.0
542260,-23.0,
542279,-24.0,
542287,-25.0,
542291,-34.0,
542293,-42.0,
542296,-66.0,
542321,-38.0,-7.0
542356,-89.0,
542372,-60.0,
542386,-102.0,
542394,-44.0,111.0
542396,-94.0,42.0
542423,-58.0,88.0
542456,-179.0,-141.0
542466,-32.0,
542472,-132.0,
542476,-68.0,179.0
542506,-21.0,
542524,-43.0,
542536,-46.0,
542543,-76.0,
542547,-50.0,
542550,-21.0,171.0
542557,-170.0,
542558,-32.0,
542562,-85.0,-73.0
542574,-22.0,
542602,-68.0,11.0
542613,-30.0,
542622,-44.0,
542635,-50.0,
542646,-90.0,
542653,-23.0,
542657,-22.0,101.0
542663,-71.0,
542687,-92.0,
542692,-82.0,
542707,-60.0,
542721,-102.0,
542745,-65.0,
542748,-86.0,
542760,-90.0,-9.0
542987,-90.0,
